19-05-20,00:00:01,status, connected, market, lastPrice, markPrice, balance, realisedPnl, unrealisedPnl, position, contractNum, contractCost, openOrders
19-05-20,02:14:24,Running, True, Open, 9605, 9599.39, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:25,Running, True, Open, 9605, 9599.39, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:26,Running, True, Open, 9605, 9599.39, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:27,Running, True, Open, 9605.5, 9599.39, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:28,Running, True, Open, 9605, 9599.39, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:29,Running, True, Open, 9605, 9599.39, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:30,Running, True, Open, 9605, 9599.39, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:31,Running, True, Open, 9605, 9598.94, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:32,Running, True, Open, 9604.5, 9598.94, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:33,Running, True, Open, 9596, 9598.94, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:34,Running, True, Open, 9596, 9598.94, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:35,Running, True, Open, 9596, 9598.94, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:36,Running, True, Open, 9596.5, 9595.35, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:37,Running, True, Open, 9596, 9595.35, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:38,Running, True, Open, 9596, 9595.35, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:39,Running, True, Open, 9596, 9595.35, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:40,Running, True, Open, 9593, 9593.38, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:41,Running, True, Open, 9593, 9593.38, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:42,Running, True, Open, 9593.5, 9593.38, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:43,Running, True, Open, 9591, 9593.38, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:44,Running, True, Open, 9591, 9593.38, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:45,Running, True, Open, 9591.5, 9593.38, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:46,Running, True, Open, 9591, 9592.3, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:47,Running, True, Open, 9588, 9592.3, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:48,Running, True, Open, 9588, 9592.3, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:49,Running, True, Open, 9588.5, 9592.3, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:50,Running, True, Open, 9588, 9592.3, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:51,Running, True, Open, 9588, 9590.96, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:52,Running, True, Open, 9588, 9590.96, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:53,Running, True, Open, 9588.5, 9590.96, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:54,Running, True, Open, 9588.5, 9590.96, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:55,Running, True, Open, 9588.5, 9590.96, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:56,Running, True, Open, 9588.5, 9588.66, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:57,Running, True, Open, 9588.5, 9588.66, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:58,Running, True, Open, 9588, 9588.66, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:14:59,Running, True, Open, 9588, 9588.66, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:00,Running, True, Open, 9588, 9588.66, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:01,Running, True, Open, 9586, 9588.14, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:02,Running, True, Open, 9586, 9588.14, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:03,Running, True, Open, 9585.5, 9588.14, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:04,Running, True, Open, 9585, 9588.14, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:05,Running, True, Open, 9583.5, 9588.14, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:06,Running, True, Open, 9583.5, 9580.18, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:07,Running, True, Open, 9582, 9580.18, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:08,Running, True, Open, 9582.5, 9580.18, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:09,Running, True, Open, 9582, 9580.18, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:10,Running, True, Open, 9582.5, 9580.18, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:11,Running, True, Open, 9581.5, 9576.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:12,Running, True, Open, 9581, 9576.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:13,Running, True, Open, 9581.5, 9576.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:14,Running, True, Open, 9581, 9576.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:15,Running, True, Open, 9581.5, 9576.24, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:16,Running, True, Open, 9581, 9576.24, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:17,Running, True, Open, 9581, 9576.24, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:18,Running, True, Open, 9581, 9576.24, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:19,Running, True, Open, 9581, 9576.24, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:20,Running, True, Open, 9581.5, 9576.24, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:21,Running, True, Open, 9581.5, 9577.66, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:22,Running, True, Open, 9581, 9577.66, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:23,Running, True, Open, 9582, 9577.66, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:24,Running, True, Open, 9586, 9577.66, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:25,Running, True, Open, 9586, 9577.66, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:26,Running, True, Open, 9586, 9583.27, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:27,Running, True, Open, 9586, 9583.27, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:28,Running, True, Open, 9586, 9583.27, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:29,Running, True, Open, 9586, 9583.27, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:30,Running, True, Open, 9586, 9583.27, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:31,Running, True, Open, 9585.5, 9581.79, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:32,Running, True, Open, 9585.5, 9581.79, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:33,Running, True, Open, 9586, 9581.79, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:34,Running, True, Open, 9585.5, 9581.79, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:35,Running, True, Open, 9585.5, 9581.63, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:36,Running, True, Open, 9586, 9581.63, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:37,Running, True, Open, 9585.5, 9581.63, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:38,Running, True, Open, 9585.5, 9581.63, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:39,Running, True, Open, 9585.5, 9581.63, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:40,Running, True, Open, 9584.5, 9581.63, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:41,Running, True, Open, 9583, 9580.9, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:42,Running, True, Open, 9582.5, 9580.9, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:43,Running, True, Open, 9579, 9580.9, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:44,Running, True, Open, 9575.5, 9580.9, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:45,Running, True, Open, 9572, 9580.9, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:46,Running, True, Open, 9572, 9572.16, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:47,Running, True, Open, 9570, 9572.16, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:48,Running, True, Open, 9555, 9572.16, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:49,Running, True, Open, 9556, 9572.16, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:50,Running, True, Open, 9560, 9564.04, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:51,Running, True, Open, 9566.5, 9564.04, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:52,Running, True, Open, 9567, 9564.04, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:53,Running, True, Open, 9567, 9564.04, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:54,Running, True, Open, 9566.5, 9564.04, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:55,Running, True, Open, 9566.5, 9564.36, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:56,Running, True, Open, 9567, 9564.36, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:57,Running, True, Open, 9566.5, 9564.36, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:58,Running, True, Open, 9566.5, 9564.36, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:15:59,Running, True, Open, 9567, 9564.36, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:00,Running, True, Open, 9566.5, 9562.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:01,Running, True, Open, 9560, 9562.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:03,Running, True, Open, 9558.5, 9562.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:04,Running, True, Open, 9557, 9562.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:05,Running, True, Open, 9537, 9562.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:06,Running, True, Open, 9537, 9540.38, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:07,Running, True, Open, 9537, 9540.38, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:08,Running, True, Open, 9539.5, 9540.38, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:09,Running, True, Open, 9540, 9540.38, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:10,Running, True, Open, 9540, 9540.38, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:11,Running, True, Open, 9540, 9544.5, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:12,Running, True, Open, 9540, 9544.5, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:13,Running, True, Open, 9540.5, 9544.5, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:14,Running, True, Open, 9542.5, 9544.5, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:15,Running, True, Open, 9549.5, 9544.5, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:16,Running, True, Open, 9550, 9545.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:17,Running, True, Open, 9551, 9545.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:18,Running, True, Open, 9552, 9545.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:19,Running, True, Open, 9551.5, 9545.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:20,Running, True, Open, 9553, 9545.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:21,Running, True, Open, 9557.5, 9545.56, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:22,Running, True, Open, 9562.5, 9552.94, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:23,Running, True, Open, 9562, 9552.94, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:24,Running, True, Open, 9562, 9552.94, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:25,Running, True, Open, 9562, 9552.94, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:26,Running, True, Open, 9562, 9553.87, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:27,Running, True, Open, 9562.5, 9553.87, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:28,Running, True, Open, 9562, 9553.87, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:29,Running, True, Open, 9562, 9553.87, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:30,Running, True, Open, 9562.5, 9553.87, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:31,Running, True, Open, 9562, 9553.23, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:32,Running, True, Open, 9562.5, 9553.23, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:33,Running, True, Open, 9564, 9553.23, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:34,Running, True, Open, 9568, 9553.23, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:35,Running, True, Open, 9568, 9553.23, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:36,Running, True, Open, 9568, 9564.69, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:37,Running, True, Open, 9569, 9564.69, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:38,Running, True, Open, 9570, 9564.69, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:39,Running, True, Open, 9570.5, 9564.69, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:40,Running, True, Open, 9570.5, 9564.69, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:41,Running, True, Open, 9570.5, 9564.69, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:42,Running, True, Open, 9570.5, 9566.64, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:43,Running, True, Open, 9570.5, 9566.64, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:44,Running, True, Open, 9570, 9566.64, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:45,Running, True, Open, 9570.5, 9566.64, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:46,Running, True, Open, 9570.5, 9566.64, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:47,Running, True, Open, 9570, 9570.61, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:48,Running, True, Open, 9570, 9570.61, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:49,Running, True, Open, 9570.5, 9570.61, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:50,Running, True, Open, 9570.5, 9570.61, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:51,Running, True, Open, 9570.5, 9569.08, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:52,Running, True, Open, 9570.5, 9569.08, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:53,Running, True, Open, 9570.5, 9569.08, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:54,Running, True, Open, 9570.5, 9569.08, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:55,Running, True, Open, 9570, 9569.08, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:56,Running, True, Open, 9570.5, 9571.9, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:57,Running, True, Open, 9570.5, 9571.9, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:58,Running, True, Open, 9570.5, 9571.9, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:16:59,Running, True, Open, 9570.5, 9571.9, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:00,Running, True, Open, 9570, 9571.9, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:01,Running, True, Open, 9570, 9571.9, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:02,Running, True, Open, 9570, 9570.86, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:03,Running, True, Open, 9570.5, 9570.86, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:04,Running, True, Open, 9570.5, 9570.86, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:05,Running, True, Open, 9570.5, 9570.86, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:06,Running, True, Open, 9570, 9572.47, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:07,Running, True, Open, 9570, 9572.47, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:08,Running, True, Open, 9570.5, 9572.47, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:09,Running, True, Open, 9570, 9572.47, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:10,Running, True, Open, 9570, 9572.47, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:11,Running, True, Open, 9570.5, 9572.47, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:12,Running, True, Open, 9570.5, 9573.07, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:13,Running, True, Open, 9570, 9573.07, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:14,Running, True, Open, 9570.5, 9573.07, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:15,Running, True, Open, 9570.5, 9573.07, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:16,Running, True, Open, 9570, 9570.22, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:17,Running, True, Open, 9570.5, 9570.22, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:18,Running, True, Open, 9570.5, 9570.22, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:19,Running, True, Open, 9570.5, 9570.22, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:20,Running, True, Open, 9570.5, 9570.22, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:21,Running, True, Open, 9570.5, 9570.22, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:22,Running, True, Open, 9570.5, 9568.16, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:23,Running, True, Open, 9570.5, 9568.16, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:24,Running, True, Open, 9570.5, 9568.16, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:25,Running, True, Open, 9570, 9568.16, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:26,Running, True, Open, 9570.5, 9571.19, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:27,Running, True, Open, 9570.5, 9571.19, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:28,Running, True, Open, 9570.5, 9571.19, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:29,Running, True, Open, 9571, 9571.19, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:30,Running, True, Open, 9572.5, 9571.19, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:31,Running, True, Open, 9574, 9571.19, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:32,Running, True, Open, 9575, 9574.88, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:33,Running, True, Open, 9576.5, 9574.88, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:34,Running, True, Open, 9576.5, 9574.88, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:35,Running, True, Open, 9577.5, 9574.88, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:36,Running, True, Open, 9580, 9577.36, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:37,Running, True, Open, 9580, 9577.36, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:38,Running, True, Open, 9581, 9577.36, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:39,Running, True, Open, 9581, 9577.36, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:40,Running, True, Open, 9580.5, 9577.36, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:41,Running, True, Open, 9581, 9580.54, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:42,Running, True, Open, 9580.5, 9580.54, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:43,Running, True, Open, 9581, 9580.54, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:44,Running, True, Open, 9581, 9580.54, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:45,Running, True, Open, 9581, 9580.54, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:46,Running, True, Open, 9580.5, 9583.23, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:47,Running, True, Open, 9581, 9583.23, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:48,Running, True, Open, 9580, 9583.23, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:49,Running, True, Open, 9578.5, 9583.23, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:50,Running, True, Open, 9576.5, 9583.23, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:51,Running, True, Open, 9576, 9583.23, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:52,Running, True, Open, 9576.5, 9579.1, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:53,Running, True, Open, 9576, 9579.1, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:54,Running, True, Open, 9576.5, 9579.1, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:55,Running, True, Open, 9576.5, 9579.1, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:56,Running, True, Open, 9576.5, 9579.1, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:57,Running, True, Open, 9576.5, 9580.53, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:58,Running, True, Open, 9576.5, 9580.53, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:17:59,Running, True, Open, 9576.5, 9580.53, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:00,Running, True, Open, 9576, 9580.53, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:01,Running, True, Open, 9576, 9580.53, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:02,Running, True, Open, 9576.5, 9579.99, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:03,Running, True, Open, 9576.5, 9579.99, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:04,Running, True, Open, 9576.5, 9579.99, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:05,Running, True, Open, 9576.5, 9579.99, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:06,Running, True, Open, 9576.5, 9579.99, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:07,Running, True, Open, 9576.5, 9579.22, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:08,Running, True, Open, 9576.5, 9579.22, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:09,Running, True, Open, 9576.5, 9579.22, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:10,Running, True, Open, 9576.5, 9579.22, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:11,Running, True, Open, 9576.5, 9579.41, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:12,Running, True, Open, 9576.5, 9579.41, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:13,Running, True, Open, 9574, 9579.41, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:14,Running, True, Open, 9574, 9579.41, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:15,Running, True, Open, 9573.5, 9579.41, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:16,Running, True, Open, 9573, 9574.57, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:17,Running, True, Open, 9573, 9574.57, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:18,Running, True, Open, 9572.5, 9574.57, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:19,Running, True, Open, 9572.5, 9574.57, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:20,Running, True, Open, 9572.5, 9574.57, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:21,Running, True, Open, 9572.5, 9569.99, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:22,Running, True, Open, 9570.5, 9569.99, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:23,Running, True, Open, 9570, 9569.99, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:24,Running, True, Open, 9570.5, 9569.99, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:25,Running, True, Open, 9570, 9569.99, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:26,Running, True, Open, 9570.5, 9569.39, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:27,Running, True, Open, 9570.5, 9569.39, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:28,Running, True, Open, 9570, 9569.39, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:29,Running, True, Open, 9570, 9569.39, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:30,Running, True, Open, 9570, 9569.39, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:31,Running, True, Open, 9570, 9569.68, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:32,Running, True, Open, 9570, 9569.68, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:33,Running, True, Open, 9570, 9569.68, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:34,Running, True, Open, 9567.5, 9569.68, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:35,Running, True, Open, 9567.5, 9569.68, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:36,Running, True, Open, 9567.5, 9566.52, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:37,Running, True, Open, 9568, 9566.52, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:38,Running, True, Open, 9567.5, 9566.52, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:39,Running, True, Open, 9567.5, 9566.52, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:40,Running, True, Open, 9568, 9566.52, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:41,Running, True, Open, 9568, 9566.57, 2761069, 0, 0, 0, 0, 0, 0
19-05-20,02:18:42,Running, True, Open, 9567.5, 9566.57, 2761069, 0, 0, 0, 0, 0, 0
