21-04-20,00:00:00,symbol, state, fundingRate, indicativeFundingRate, prevClosePrice, totalVolume, volume, volume24h, totalTurnover, turnover, turnover24h,homeNotional24h, foreignNotional24h, prevPrice24h, vwap, highPrice, lowPrice, lastPrice, lastPriceProtected, lastTickDirection, lastChangePcnt, bidPrice, midPrice, askPrice, impactBidPrice, impactMidPrice, impactAskPrice, openInterest,openValue, markPrice, indicativeSettlePrice
21-04-20,00:24:47,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341394240, 40590433, 2363727443, 30781721782489852, 591895920317, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6878, 6878, ZeroMinusTick, -0.038, 6878, 6878.25, 6878.5, 6878, 6878.25, 6878.5252, 513557199,7461986101470, 6882.5, 6884.01
21-04-20,00:24:48,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341394240, 40590433, 2363727443, 30781721782489852, 591895920317, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6878, 6878, MinusTick, -0.038, 6878, 6878.25, 6878.5, 6878, 6878.25, 6878.5252, 513557201,7461986130530, 6882.5, 6884.01
21-04-20,00:24:49,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341394263, 40590456, 2363727443, 30781721782824250, 591896254713, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6878, 6878, ZeroMinusTick, -0.038, 6878, 6878.25, 6878.5, 6878, 6878.25, 6878.5252, 513557201,7461986130530, 6882.5, 6884.01
21-04-20,00:24:50,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341394263, 40590456, 2363727443, 30781721782824250, 591896254713, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6878.5, 6878, PlusTick, -0.0379, 6878, 6878.25, 6878.5, 6878, 6878.25, 6878.5252, 513557201,7461986130530, 6882.5, 6884.01
21-04-20,00:24:51,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341394263, 40590456, 2363727443, 30781721782824250, 591896254713, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6878.5, 6878.5, PlusTick, -0.0379, 6878, 6878.25, 6878.5, 6878, 6878.25, 6878.5252, 513557201,7461472573329, 6882.66, 6884.17
21-04-20,00:24:52,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341394263, 40590456, 2363727443, 30781721782824250, 591896254713, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6878.5, 6878.5, PlusTick, -0.0379, 6878, 6878.25, 6878.5, 6878, 6878.25, 6878.5252, 513557201,7461472573329, 6882.66, 6884.17
21-04-20,00:24:53,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341394263, 40590456, 2363727443, 30781721782824250, 591896254713, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6878.5, 6878.5, PlusTick, -0.0379, 6878, 6878.25, 6878.5, 6878, 6878.25, 6878.5252, 513557294,7461473924526, 6882.66, 6884.17
21-04-20,00:24:54,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341894350, 41090543, 2363727443, 30781729053089056, 599166519522, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6878.5, 6878.5, ZeroPlusTick, -0.0379, 6878, 6878.25, 6878.5, 6878, 6878.25, 6878.5252, 513557294,7461473924526, 6882.66, 6884.17
21-04-20,00:24:55,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341894350, 41090543, 2363727443, 30781729053089056, 599166519522, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6879, 6878.5, ZeroPlusTick, -0.0378, 6878, 6878.25, 6878.5, 6878, 6879, 6879.945, 513557294,7461473924526, 6882.66, 6884.17
21-04-20,00:24:56,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341894350, 41090543, 2363727443, 30781729053089056, 599166519522, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6879, 6879, ZeroPlusTick, -0.0378, 6878, 6878.25, 6878.5, 6878, 6879, 6879.945, 513557294,7460960367232, 6883.33, 6884.84
21-04-20,00:24:57,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341894350, 41090543, 2363727443, 30781729053089056, 599166519522, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6880, 6879.945, ZeroPlusTick, -0.0377, 6878, 6878.25, 6878.5, 6878, 6879, 6879.945, 513557294,7460960367232, 6883.33, 6884.84
21-04-20,00:24:58,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341894350, 41090543, 2363727443, 30781729053089056, 599166519522, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6880, 6879.945, ZeroPlusTick, -0.0377, 6878, 6878.25, 6878.5, 6878, 6879, 6879.945, 513726702,7463421526656, 6883.33, 6884.84
21-04-20,00:24:59,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341924076, 41120269, 2363727443, 30781729485195796, 599598626260, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6880, 6879.945, ZeroPlusTick, -0.0377, 6878, 6878.25, 6878.5, 6878, 6879, 6879.945, 513726702,7463421526656, 6883.33, 6884.84
21-04-20,00:25:00,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341924076, 41120269, 2363727443, 30781729485195796, 599598626260, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6882, 6880.4183, ZeroPlusTick, -0.0374, 6879.5, 6879.75, 6880, 6879.4717, 6880, 6880.4183, 513726702,7463421526656, 6883.33, 6884.84
21-04-20,00:25:01,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341924076, 41120269, 2363727443, 30781729485195796, 599598626260, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6882, 6880.4183, ZeroPlusTick, -0.0374, 6879.5, 6879.75, 6880, 6879.4717, 6880, 6880.4183, 513726702,7461366619848, 6884.96, 6886.46
21-04-20,00:25:02,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341924076, 41120269, 2363727443, 30781729485195796, 599598626260, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6881.5, 6880.4183, ZeroMinusTick, -0.0375, 6879.5, 6879.75, 6880, 6879.4717, 6880, 6880.4183, 513726702,7461366619848, 6884.96, 6886.46
21-04-20,00:25:03,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212341924076, 41120269, 2363727443, 30781729485195796, 599598626260, 33813186009300,338131.8600929986, 2363727443, 7149.5, 6990.5627, 7237.5, 6751.5, 6882, 6880.4183, ZeroPlusTick, -0.0374, 6879.5, 6879.75, 6880, 6879.4717, 6880, 6880.4183, 513706030,7461066379720, 6884.96, 6886.46
21-04-20,00:25:04,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342109848, 41306041, 2364272422, 30781732184747764, 602298178229, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6880.4183, ZeroPlusTick, -0.0371, 6879.5, 6879.75, 6880, 6879.4717, 6880, 6880.4183, 513706030,7461066379720, 6884.96, 6886.46
21-04-20,00:25:05,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342109848, 41306041, 2364272422, 30781732184747764, 602298178229, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6884.5, 6885, MinusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513706030,7461066379720, 6884.96, 6886.46
21-04-20,00:25:06,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342109848, 41306041, 2364272422, 30781732184747764, 602298178229, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, MinusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513706030,7461580085750, 6884.81, 6886.31
21-04-20,00:25:07,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342109848, 41306041, 2364272422, 30781732184747764, 602298178229, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6884.5, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513706030,7461580085750, 6884.81, 6886.31
21-04-20,00:25:08,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342109848, 41306041, 2364272422, 30781732184747764, 602298178229, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513712373,7461672217825, 6884.81, 6886.31
21-04-20,00:25:09,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342149605, 41345798, 2364272422, 30781732762178692, 602875609155, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513712373,7461672217825, 6884.81, 6886.31
21-04-20,00:25:10,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342149605, 41345798, 2364272422, 30781732762178692, 602875609155, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513712373,7461672217825, 6884.81, 6886.31
21-04-20,00:25:11,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342149605, 41345798, 2364272422, 30781732762178692, 602875609155, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513712373,7460131080706, 6885.9, 6887.4
21-04-20,00:25:12,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342149605, 41345798, 2364272422, 30781732762178692, 602875609155, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513712373,7460131080706, 6885.9, 6887.4
21-04-20,00:25:13,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342149605, 41345798, 2364272422, 30781732762178692, 602875609155, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6884.5, 6885, MinusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513726604,7460337743288, 6885.9, 6887.4
21-04-20,00:25:14,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342167953, 41364146, 2364272422, 30781733028666108, 603142096573, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, MinusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513726604,7460337743288, 6885.9, 6887.4
21-04-20,00:25:15,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342167953, 41364146, 2364272422, 30781733028666108, 603142096573, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6884.5, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513726604,7460337743288, 6885.9, 6887.4
21-04-20,00:25:16,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342167953, 41364146, 2364272422, 30781733028666108, 603142096573, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513726604,7460337743288, 6885.9, 6887.4
21-04-20,00:25:17,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342167953, 41364146, 2364272422, 30781733028666108, 603142096573, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513726604,7460337743288, 6885.9, 6887.4
21-04-20,00:25:18,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342167953, 41364146, 2364272422, 30781733028666108, 603142096573, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513757215,7460782276230, 6885.9, 6887.4
21-04-20,00:25:19,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342239575, 41435768, 2364272422, 30781734068904036, 604182334501, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513757215,7460782276230, 6885.9, 6887.4
21-04-20,00:25:20,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342239575, 41435768, 2364272422, 30781734068904036, 604182334501, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513757215,7460782276230, 6885.9, 6887.4
21-04-20,00:25:21,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342239575, 41435768, 2364272422, 30781734068904036, 604182334501, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, PlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513757215,7460782276230, 6885.9, 6887.4
21-04-20,00:25:22,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342239575, 41435768, 2364272422, 30781734068904036, 604182334501, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6884.5, 6885, ZeroMinusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513757215,7460782276230, 6885.9, 6887.4
21-04-20,00:25:23,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342239575, 41435768, 2364272422, 30781734068904036, 604182334501, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6884.5, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513789463,7461250581686, 6885.9, 6887.4
21-04-20,00:25:24,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342250476, 41446669, 2364272422, 30781734227232664, 604340663128, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513789463,7461250581686, 6885.9, 6887.4
21-04-20,00:25:25,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342250476, 41446669, 2364272422, 30781734227232664, 604340663128, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, PlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513789463,7461250581686, 6885.9, 6887.4
21-04-20,00:25:26,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342250476, 41446669, 2364272422, 30781734227232664, 604340663128, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6884.5, 6885, MinusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513789463,7461250581686, 6885.94, 6887.44
21-04-20,00:25:27,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342250476, 41446669, 2364272422, 30781734227232664, 604340663128, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, MinusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513789463,7461250581686, 6885.94, 6887.44
21-04-20,00:25:28,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342250476, 41446669, 2364272422, 30781734227232664, 604340663128, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6884.5, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513797110,7461361631420, 6885.94, 6887.44
21-04-20,00:25:29,XBTUSD, Open, -0.000486, -0.000774, 6971.62, 2212342263126, 41459319, 2364272422, 30781734410964416, 604524394878, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6885, 6885, ZeroPlusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513797110,7461361631420, 6885.94, 6887.44
21-04-20,00:25:30,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342263126, 41459319, 2364272422, 30781734410964416, 604524394878, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6884.5, 6885, MinusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513797110,7461361631420, 6885.94, 6887.44
21-04-20,00:25:31,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342263126, 41459319, 2364272422, 30781734410964416, 604524394878, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513797110,7461361631420, 6885.96, 6887.46
21-04-20,00:25:32,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342263126, 41459319, 2364272422, 30781734410964416, 604524394878, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513797110,7461361631420, 6885.96, 6887.46
21-04-20,00:25:33,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342263126, 41459319, 2364272422, 30781734410964416, 604524394878, 33821223956638,338212.2395663786, 2364272422, 7150, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0371, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513802380,7461438162360, 6885.96, 6887.46
21-04-20,00:25:34,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342325786, 41521979, 2362989550, 30781735321100910, 605434531378, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513802380,7461438162360, 6885.96, 6887.46
21-04-20,00:25:35,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342325786, 41521979, 2362989550, 30781735321100910, 605434531378, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513802380,7461438162360, 6885.96, 6887.46
21-04-20,00:25:36,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342325786, 41521979, 2362989550, 30781735321100910, 605434531378, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513802380,7461438162360, 6886.2, 6887.7
21-04-20,00:25:37,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342325786, 41521979, 2362989550, 30781735321100910, 605434531378, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513802380,7461438162360, 6886.2, 6887.7
21-04-20,00:25:38,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342325786, 41521979, 2362989550, 30781735321100910, 605434531378, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513799380,7461394596360, 6886.2, 6887.7
21-04-20,00:25:39,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342327286, 41523479, 2362989550, 30781735342888416, 605456318878, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513799380,7461394596360, 6886.2, 6887.7
21-04-20,00:25:40,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342327286, 41523479, 2362989550, 30781735342888416, 605456318878, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513799380,7461394596360, 6886.2, 6887.7
21-04-20,00:25:41,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342327286, 41523479, 2362989550, 30781735342888416, 605456318878, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513799380,7461394596360, 6886.02, 6887.52
21-04-20,00:25:42,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342327286, 41523479, 2362989550, 30781735342888416, 605456318878, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513799380,7461394596360, 6886.02, 6887.52
21-04-20,00:25:43,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342327286, 41523479, 2362989550, 30781735342888416, 605456318878, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513799595,7461397718590, 6886.02, 6887.52
21-04-20,00:25:44,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342332536, 41528729, 2362989550, 30781735419144664, 605532575128, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513799595,7461397718590, 6886.02, 6887.52
21-04-20,00:25:45,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342332536, 41528729, 2362989550, 30781735419144664, 605532575128, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, MinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513799595,7461397718590, 6886.02, 6887.52
21-04-20,00:25:46,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342332536, 41528729, 2362989550, 30781735419144664, 605532575128, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513799595,7461397718590, 6886.02, 6887.52
21-04-20,00:25:47,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342332536, 41528729, 2362989550, 30781735419144664, 605532575128, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513799595,7461397718590, 6886.02, 6887.52
21-04-20,00:25:48,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342332536, 41528729, 2362989550, 30781735419144664, 605532575128, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513799595,7461397718590, 6886.02, 6887.52
21-04-20,00:25:49,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342361766, 41557959, 2362989550, 30781735843710396, 605957140860, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513821376,7461714022272, 6886.02, 6887.52
21-04-20,00:25:50,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342361766, 41557959, 2362989550, 30781735843710396, 605957140860, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513821376,7461714022272, 6886.02, 6887.52
21-04-20,00:25:51,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342361766, 41557959, 2362989550, 30781735843710396, 605957140860, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513821376,7462227843648, 6885.4, 6886.9
21-04-20,00:25:52,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342361766, 41557959, 2362989550, 30781735843710396, 605957140860, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513821376,7462227843648, 6885.4, 6886.9
21-04-20,00:25:53,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342361766, 41557959, 2362989550, 30781735843710396, 605957140860, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513821469,7462229194287, 6885.4, 6886.9
21-04-20,00:25:54,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342361859, 41558052, 2362989550, 30781735845061220, 605958491685, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, MinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513821469,7462229194287, 6885.4, 6886.9
21-04-20,00:25:55,XBTUSD, Open, -0.000486, -0.000772, 6971.62, 2212342361859, 41558052, 2362989550, 30781735845061220, 605958491685, 33803415874713,338034.15874712856, 2362989550, 7155, 6990.5627, 7237.5, 6751.5, 6884.5, 6884.5, ZeroMinusTick, -0.0378, 6884.5, 6884.75, 6885, 6884.5, 6884.75, 6885.1556, 513821469,7462229194287, 6885.4, 6886.9
